2016-11-12 21:38:03,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:05,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:10,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:12,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:13,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:14,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:38:15,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:17,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:20,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:38:43,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:38:45,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:39:11,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:41:08,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:41:10,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:41:12,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:41:13,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:41:14,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:41:15,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:41:17,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:41:18,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:41:20,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:41:22,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:41:23,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:41:24,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:41:25,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:41:27,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:41:28,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:45:24,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:45:25,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:45:26,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:45:28,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:46:16,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:46:17,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:46:18,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:46:25,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:49:38,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:49:49,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:50:10,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:50:23,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-12 21:50:24,138.174.117.190(logbox_mac),1(selected_proj_id),213.144.156.204
2016-11-12 21:50:26,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 21:50:27,138.174.117.190(logbox_mac),2(selected_proj_id),213.144.156.204
2016-11-12 21:50:58,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 22:15:30,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 22:15:33,138.174.117.190(logbox_mac),0(selected_proj_id),213.144.156.204
2016-11-12 22:15:35,138.174.117.190(logbox_mac),-1(selected_proj_id),213.144.156.204
2016-11-15 16:10:42,138.174.117.190(logbox_mac),-1(selected_proj_id),147.86.207.240
2016-11-22 13:20:05,138.174.117.190(logbox_mac),0(selected_proj_id),147.86.207.241
2016-11-22 13:21:01,138.174.117.190(logbox_mac),0(selected_proj_id),147.86.207.241
2016-11-22 13:21:40,138.174.117.190(logbox_mac),-1(selected_proj_id),147.86.207.241
2016-11-22 13:22:22,138.174.117.190(logbox_mac),0(selected_proj_id),147.86.207.241
2016-11-22 13:22:26,138.174.117.190(logbox_mac),1(selected_proj_id),147.86.207.241
2016-11-22 13:22:32,138.174.117.190(logbox_mac),0(selected_proj_id),147.86.207.241
