2016-11-10 17:37:23,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:37:28,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 17:37:31,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:37:48,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:42:08,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:42:13,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 17:42:21,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:42:25,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 17:42:27,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:42:30,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 17:42:33,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:42:37,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 17:42:40,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 17:42:42,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 17:43:44,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 18:36:43,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-10 18:36:57,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 18:37:21,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-10 22:50:33,138.174.117.190(logbox_mac),2(selected_proj_id),127.0.0.1
2016-11-10 22:50:43,138.174.117.190(logbox_mac),2(selected_proj_id),127.0.0.1
2016-11-11 10:33:15,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-11 11:02:18,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-11 11:02:19,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
2016-11-11 11:02:20,138.174.117.190(logbox_mac),0(selected_proj_id),127.0.0.1
2016-11-11 11:02:21,138.174.117.190(logbox_mac),2(selected_proj_id),127.0.0.1
2016-11-11 11:02:23,138.174.117.190(logbox_mac),1(selected_proj_id),127.0.0.1
